County-State,Graduation-Rate
ONSLOW-NC,86.599999905
ORANGE-NC,42.539999962
PAMLICO-NC,55.299999952
PASQUOTANK-NC,59.089999914
PENDER-NC,64.299999952
PERQUIMANS-NC,69.029999971
PERSON-NC,92.569999933
PITT-NC,64.289999962
POLK-NC,66.529999971
RANDOLPH-NC,70.4599998
RICHMOND-NC,116.12999988
ROBESON-NC,104.19999981
ROCKINGHAM-NC,101.36999989
ROWAN-NC,64.029999971
RUTHERFORD-NC,77.629999876
SAMPSON-NC,91.449999809
SCOTLAND-NC,92.179999828
STANLY-NC,63.119999886
STOKES-NC,93.989999771
SURRY-NC,84.75
SWAIN-NC,109.5999999
TRANSYLVANIA-NC,54.319999933
TYRRELL-NC,113.14999986
UNION-NC,63.679999948
VANCE-NC,64.099999905
WAKE-NC,51.599999905
WARREN-NC,61.399999976
WASHINGTON-NC,104.58999991
WATAUGA-NC,83.629999876
WAYNE-NC,60.779999971
WILKES-NC,100.40999985
WILSON-NC,75.339999914
YADKIN-NC,98.189999819
YANCEY-NC,69.849999905
ADAMS-ND,106.36999989
BARNES-ND,48.469999909
BENSON-ND,116.71999979
BILLINGS-ND,""
BOTTINEAU-ND,87.46999979
BOWMAN-ND,108.26999998
BURKE-ND,69.869999886
BURLEIGH-ND,42.399999976
CASS-ND,54.629999995
CAVALIER-ND,104.25
DICKEY-ND,54.189999938
DIVIDE-ND,79.299999952
DUNN-ND,93.089999914
EDDY-ND,70.739999771
EMMONS-ND,88.2099998
FOSTER-ND,70.829999924
GOLDEN VALLEY-ND,67.619999886
GRAND FORKS-ND,56.429999948
GRANT-ND,106.25999999
GRIGGS-ND,79.049999952
HETTINGER-ND,106.5999999
KIDDER-ND,63.079999924
LAMOURE-ND,75.479999781
LOGAN-ND,96.849999905
MCHENRY-ND,92.489999771
MCINTOSH-ND,87.619999886
MCKENZIE-ND,119.7099998
MCLEAN-ND,70.50999999
MERCER-ND,65.139999866
MORTON-ND,46.449999928
MOUNTRAIL-ND,90.669999838
NELSON-ND,79.589999914
OLIVER-ND,""
PEMBINA-ND,96.409999847
PIERCE-ND,78.25999999
RAMSEY-ND,73.809999943
RANSOM-ND,132.25
RENVILLE-ND,69.589999914
RICHLAND-ND,64.029999971
ROLETTE-ND,201.0999999
SARGENT-ND,103.91999984
SHERIDAN-ND,""
SIOUX-ND,""
SLOPE-ND,""
STARK-ND,61.349999905
STEELE-ND,""
STUTSMAN-ND,62.289999962
TOWNER-ND,65.50999999
TRAILL-ND,78.769999981
WALSH-ND,76.109999895
WARD-ND,69.629999876
WELLS-ND,137.18999958
WILLIAMS-ND,65.9599998
ADAMS-OH,140
ALLEN-OH,94.399999857
ASHLAND-OH,64.319999933
ASHTABULA-OH,92.529999971
ATHENS-OH,105.38999987
AUGLAIZE-OH,68.179999828
BELMONT-OH,140.33999968
BROWN-OH,117.29999995
BUTLER-OH,87
CARROLL-OH,80.339999914
CHAMPAIGN-OH,84.619999886
CLARK-OH,77.549999952
CLERMONT-OH,85.21999979
CLINTON-OH,103.42999983
COLUMBIANA-OH,105.63999987
COSHOCTON-OH,98.839999914
CRAWFORD-OH,76.179999828
CUYAHOGA-OH,77.829999924
DARKE-OH,81.789999962
DEFIANCE-OH,103.15999985
DELAWARE-OH,62.629999995
ERIE-OH,96.119999886
FAIRFIELD-OH,96.519999981
FAYETTE-OH,79.829999924
FRANKLIN-OH,72.529999971
FULTON-OH,64.859999895
GALLIA-OH,139.39999962
GEAUGA-OH,69.849999905
GREENE-OH,54.529999971
GUERNSEY-OH,110.54999995
HAMILTON-OH,69.619999886
HANCOCK-OH,45.319999933
HARDIN-OH,102.56999993
HARRISON-OH,122.57999992
HENRY-OH,74.529999971
HIGHLAND-OH,115.66999984
HOCKING-OH,112.8599999
HOLMES-OH,94.279999971
HURON-OH,105.06999993
JACKSON-OH,134.08999968
JEFFERSON-OH,129.35999966
KNOX-OH,80.729999781
LAKE-OH,80.549999952
LAWRENCE-OH,112.82999992
LICKING-OH,76.669999838
LOGAN-OH,71.829999924
LORAIN-OH,92.809999943
LUCAS-OH,88.839999914
MADISON-OH,106.90999985
MAHONING-OH,74.829999924
MARION-OH,115.00999999
MEDINA-OH,81.149999857
MEIGS-OH,126.82999992
MERCER-OH,72.2099998
MIAMI-OH,77.199999809
MONROE-OH,117.17999983
MONTGOMERY-OH,60.7299999
MORGAN-OH,112.54999995
MORROW-OH,120.29999995
MUSKINGUM-OH,99.309999943
NOBLE-OH,107.48999977
OTTAWA-OH,79.939999819
PAULDING-OH,100.4599998
PERRY-OH,104.7099998
PICKAWAY-OH,108.71999979
PIKE-OH,116.83999991
PORTAGE-OH,91.779999971
PREBLE-OH,100.14999986
PUTNAM-OH,67.169999838
RICHLAND-OH,99.149999857
ROSS-OH,104.72999978
SANDUSKY-OH,69.189999819
SCIOTO-OH,127.36999989
SENECA-OH,86.819999933
SHELBY-OH,77.46999979
STARK-OH,66.479999781
SUMMIT-OH,79.669999838
TRUMBULL-OH,92.659999847
TUSCARAWAS-OH,107.01999998
UNION-OH,68.069999933
VAN WERT-OH,71.75
VINTON-OH,154.06999969
WARREN-OH,66.149999857
WASHINGTON-OH,107.23999977
WAYNE-OH,72.339999914
WILLIAMS-OH,81.21999979
WOOD-OH,78.419999838
WYANDOT-OH,72.769999981
ADAIR-OK,197.27999973
ALFALFA-OK,86.519999981
ATOKA-OK,141.10999966
BEAVER-OK,113.81999993
BECKHAM-OK,130.26999998
BLAINE-OK,105.4599998
BRYAN-OK,151.96999979
CADDO-OK,101.89999986
CANADIAN-OK,76.00999999
CARTER-OK,91.789999962
CHEROKEE-OK,70.579999924
CHOCTAW-OK,214.20999956
CIMARRON-OK,143.4199996
CLEVELAND-OK,77.25
COAL-OK,206.06999969
COMANCHE-OK,72.119999886
COTTON-OK,73.819999933
CRAIG-OK,106.17999983
CREEK-OK,117.58999991
CUSTER-OK,100.11999989
DELAWARE-OK,93.979999781
DEWEY-OK,106.18999982
ELLIS-OK,100.94999981
GARFIELD-OK,87.679999828
GARVIN-OK,108.68999982
GRADY-OK,72.149999857
GRANT-OK,111.50999999
GREER-OK,150.73999977
HARMON-OK,396.30999947
HARPER-OK,126.4599998
HASKELL-OK,125.94999981
HUGHES-OK,126.14999986
JACKSON-OK,137.14999962
JEFFERSON-OK,168.23999977
JOHNSTON-OK,159.02999973
KAY-OK,87.869999886
KINGFISHER-OK,112.26999998
KIOWA-OK,176.82999992
LATIMER-OK,144.52999973
LE FLORE-OK,121.9599998
LINCOLN-OK,100.90999985
LOGAN-OK,69.439999819
LOVE-OK,128.5999999
MCCLAIN-OK,102.26999998
MCCURTAIN-OK,124.15999985
MCINTOSH-OK,80.25
MAJOR-OK,95.019999981
MARSHALL-OK,123.1099999
MAYES-OK,85.199999809
MURRAY-OK,127
MUSKOGEE-OK,89.849999905
NOBLE-OK,125.56999993
NOWATA-OK,91.869999886
OKFUSKEE-OK,94.619999886
OKLAHOMA-OK,62.609999895
OKMULGEE-OK,87.689999819
OSAGE-OK,80.979999781
OTTAWA-OK,112.22999978
PAWNEE-OK,89.069999933
PAYNE-OK,76.169999838
PITTSBURG-OK,89.349999905
PONTOTOC-OK,67.599999905
POTTAWATOMIE-OK,82.779999971
PUSHMATAHA-OK,188.05999994
ROGER MILLS-OK,131.39999962
ROGERS-OK,95.019999981
SEMINOLE-OK,92.609999895
SEQUOYAH-OK,96.679999828
STEPHENS-OK,82.089999914
TEXAS-OK,104.06999993
TILLMAN-OK,160.61999989
TULSA-OK,67.479999781
WAGONER-OK,91.279999971
WASHINGTON-OK,39.389999986
WASHITA-OK,133.47999954
WOODS-OK,111.13999987
WOODWARD-OK,106.46999979
BAKER-OR,58.199999928
BENTON-OR,38.299999952
CLACKAMAS-OR,38.899999976
CLATSOP-OR,73.329999924
COLUMBIA-OR,54.839999914
COOS-OR,67.9599998
CROOK-OR,48.309999943
CURRY-OR,50.589999914
DESCHUTES-OR,35.109999895
DOUGLAS-OR,52.00999999
GILLIAM-OR,""
GRANT-OR,70.839999914
HARNEY-OR,78.00999999
HOOD RIVER-OR,36.419999957
JACKSON-OR,46.799999952
JEFFERSON-OR,51.699999928
JOSEPHINE-OR,46.48999989
KLAMATH-OR,40.599999905
LAKE-OR,98.96999979
LANE-OR,41.48999989
LINCOLN-OR,51.2299999
LINN-OR,59.00999999
MALHEUR-OR,50.429999948
MARION-OR,45.839999914
MORROW-OR,63.779999971
MULTNOMAH-OR,44.639999986
POLK-OR,40.089999914
SHERMAN-OR,""
TILLAMOOK-OR,47.809999943
UMATILLA-OR,48.099999905
UNION-OR,71.369999886
WALLOWA-OR,80.669999838
WASCO-OR,63.289999962
WASHINGTON-OR,37.599999905
WHEELER-OR,""
YAMHILL-OR,41.369999886
ADAMS-PA,58.829999924
ALLEGHENY-PA,73.229999781
ARMSTRONG-PA,97.649999857
BEAVER-PA,83.799999952
BEDFORD-PA,65.559999943
BERKS-PA,61.2299999
BLAIR-PA,73.309999943
BRADFORD-PA,86.159999847
BUCKS-PA,75.359999895
BUTLER-PA,75.049999952
CAMBRIA-PA,82.629999876
CAMERON-PA,137.47999954
CARBON-PA,96.71999979
CENTRE-PA,69.649999857
CHESTER-PA,69.50999999
CLARION-PA,101.81999993
CLEARFIELD-PA,84.489999771
CLINTON-PA,104.94999981
COLUMBIA-PA,99.029999971
CRAWFORD-PA,79.169999838
CUMBERLAND-PA,55.919999957
DAUPHIN-PA,56.199999928
DELAWARE-PA,77.919999838
ELK-PA,96.019999981
ERIE-PA,58.379999995
FAYETTE-PA,99.949999809
FOREST-PA,114.92999983
FRANKLIN-PA,60.069999933
FULTON-PA,102.53999996
GREENE-PA,133.94999981
HUNTINGDON-PA,68.339999914
INDIANA-PA,88.25
JEFFERSON-PA,96.289999962
JUNIATA-PA,104.19999981
LACKAWANNA-PA,83.539999962
LANCASTER-PA,50.23999989
LAWRENCE-PA,101.97999978
LEBANON-PA,54.909999967
LEHIGH-PA,69.319999933
LUZERNE-PA,67.2099998
LYCOMING-PA,54.899999976
MC KEAN-PA,96.339999914
MERCER-PA,68.359999895
MIFFLIN-PA,106.12999988
MONROE-PA,81.039999962
MONTGOMERY-PA,61.869999886
MONTOUR-PA,57.049999952
NORTHAMPTON-PA,77.449999809
NORTHUMBERLAND-PA,80.929999828
PERRY-PA,78.279999971
PHILADELPHIA-PA,78.939999819
PIKE-PA,69.779999971
POTTER-PA,92.50999999
SCHUYLKILL-PA,95.729999781
SNYDER-PA,60.429999948
SOMERSET-PA,85.2099998
SULLIVAN-PA,89.039999962
SUSQUEHANNA-PA,110.02999997
TIOGA-PA,94.7099998
UNION-PA,34.129999995
VENANGO-PA,104.93999982
WARREN-PA,76.379999876
WASHINGTON-PA,97.5
WAYNE-PA,68.369999886
WESTMORELAND-PA,88.00999999
WYOMING-PA,87.589999914
YORK-PA,54.75999999
BRISTOL-RI,65.079999924
KENT-RI,72.729999781
NEWPORT-RI,62.789999962
PROVIDENCE-RI,75.239999771
WASHINGTON-RI,58.179999948
ABBEVILLE-SC,85.619999886
AIKEN-SC,58.359999895
ALLENDALE-SC,101.64999986
ANDERSON-SC,73.289999962
BAMBERG-SC,80.099999905
BARNWELL-SC,123.26999998
BEAUFORT-SC,49.00999999
BERKELEY-SC,71.639999866
CALHOUN-SC,66.5
CHARLESTON-SC,47.869999886
CHEROKEE-SC,107.52999997
CHESTER-SC,90.109999895
CHESTERFIELD-SC,112.47999978
CLARENDON-SC,71.4599998
COLLETON-SC,95.049999952
DARLINGTON-SC,103.50999999
DILLON-SC,99.949999809
DORCHESTER-SC,69.189999819
EDGEFIELD-SC,65.619999886
FAIRFIELD-SC,70.2099998
FLORENCE-SC,90.599999905
GEORGETOWN-SC,73.159999847
GREENVILLE-SC,45.23999989
GREENWOOD-SC,56.199999928
HAMPTON-SC,115.23999977
HORRY-SC,68.859999895
JASPER-SC,94.879999876
KERSHAW-SC,80.179999828
LANCASTER-SC,73.629999876
LAURENS-SC,65.349999905
LEE-SC,106.77999997
LEXINGTON-SC,52.679999948
MCCORMICK-SC,51.609999895
MARION-SC,97.699999809
MARLBORO-SC,101.79999995
NEWBERRY-SC,58.039999962
OCONEE-SC,72.399999857
ORANGEBURG-SC,55.019999981
PICKENS-SC,66.559999943
RICHLAND-SC,46.339999914
SALUDA-SC,69.409999847
SPARTANBURG-SC,70.689999819
SUMTER-SC,75.75
UNION-SC,107.26999998
WILLIAMSBURG-SC,83.689999819
YORK-SC,53.079999924
AURORA-SD,100.88999987
BEADLE-SD,56.75
BENNETT-SD,""
BON HOMME-SD,85.769999981
BROOKINGS-SD,63.719999909
BROWN-SD,63.189999938
BRULE-SD,81.039999962
BUFFALO-SD,""
BUTTE-SD,52.909999967
CAMPBELL-SD,""
CHARLES MIX-SD,114.47999978
CLARK-SD,87.069999933
CLAY-SD,84.979999781
CODINGTON-SD,90
CORSON-SD,""
CUSTER-SD,65.369999886
DAVISON-SD,80.149999857
DAY-SD,86.629999876
DEUEL-SD,95.949999809
DEWEY-SD,130.37999964
DOUGLAS-SD,115.31999993
EDMUNDS-SD,92.879999876
FALL RIVER-SD,71.529999971
FAULK-SD,201.54999971
GRANT-SD,54.459999919
GREGORY-SD,143.17999983
HAAKON-SD,116.27999997
HAMLIN-SD,102.40999985
HAND-SD,123.07999992
HANSON-SD,67.799999952
HARDING-SD,""
HUGHES-SD,42.799999952
HUTCHINSON-SD,78.169999838
HYDE-SD,""
JACKSON-SD,""
JERAULD-SD,105.86999989
JONES-SD,""
KINGSBURY-SD,79.5
LAKE-SD,44.059999943
LAWRENCE-SD,47.419999957
LINCOLN-SD,62.399999976
LYMAN-SD,60.929999948
MCCOOK-SD,56.419999957
MCPHERSON-SD,79.939999819
MARSHALL-SD,83.869999886
MEADE-SD,69.589999914
MELLETTE-SD,""
MINER-SD,78.309999943
MINNEHAHA-SD,61.589999914
MOODY-SD,108.9599998
PENNINGTON-SD,49.789999962
PERKINS-SD,97.25
POTTER-SD,134.25
ROBERTS-SD,74.399999857
SANBORN-SD,77.989999771
SHANNON-SD,232.04999971
SPINK-SD,125.5999999
STANLEY-SD,""
SULLY-SD,""
TODD-SD,206.88999987
TRIPP-SD,101.9599998
TURNER-SD,78.639999866
UNION-SD,75.189999819
WALWORTH-SD,90.7099998
YANKTON-SD,75.979999781
ZIEBACH-SD,""
ANDERSON-TN,60.289999962
BEDFORD-TN,135.47999954
BENTON-TN,102.57999992
BLEDSOE-TN,109.25999999
BLOUNT-TN,90.689999819
BRADLEY-TN,107.05999994
CAMPBELL-TN,164.83999968
CANNON-TN,126.98999977
CARROLL-TN,109.25
CARTER-TN,103.88999987
CHEATHAM-TN,101.16999984
CHESTER-TN,97.659999847
CLAIBORNE-TN,160.93999958
CLAY-TN,180.81999969
COCKE-TN,104.88999987
COFFEE-TN,120.65999985
CROCKETT-TN,94.889999866
CUMBERLAND-TN,73.879999876
DAVIDSON-TN,67.089999914
DECATUR-TN,176.65999985
DEKALB-TN,123.65999985
DICKSON-TN,107.18999982
DYER-TN,149.5999999
FAYETTE-TN,85.989999771
FENTRESS-TN,208.65999985
FRANKLIN-TN,135.44999981
GIBSON-TN,84.729999781
GILES-TN,95.089999914
GRAINGER-TN,125.92999983
GREENE-TN,103.73999977
GRUNDY-TN,137.42999983
HAMBLEN-TN,119.75999999
HAMILTON-TN,51.75999999
HANCOCK-TN,206.0999999
HARDEMAN-TN,110.44999981
HARDIN-TN,104.5
HAWKINS-TN,109.02999997
HAYWOOD-TN,113.26999998
HENDERSON-TN,140.68999958
HENRY-TN,84.929999828
HICKMAN-TN,114.11999989
HOUSTON-TN,212.85999966
HUMPHREYS-TN,121
JACKSON-TN,119.72999978
JEFFERSON-TN,99.279999971
JOHNSON-TN,95.429999828
KNOX-TN,63.559999943
LAKE-TN,170.01999998
LAUDERDALE-TN,134.81999969
LAWRENCE-TN,125.66999984
LEWIS-TN,133.10999966
LINCOLN-TN,95.059999943
LOUDON-TN,67.819999933
MCMINN-TN,96.059999943
MCNAIRY-TN,138.58999968
MACON-TN,178.46999979
MADISON-TN,74.059999943
MARION-TN,119.75999999
MARSHALL-TN,81.029999971
MAURY-TN,81.109999895
MEIGS-TN,123.40999985
MONROE-TN,104.23999977
MONTGOMERY-TN,100.91999984
MOORE-TN,120.80999994
MORGAN-TN,106.2099998
OBION-TN,91.75999999
OVERTON-TN,156.11999989
PERRY-TN,233.68999958
PICKETT-TN,211.25
POLK-TN,150.97999954
PUTNAM-TN,87.489999771
RHEA-TN,91.599999905
ROANE-TN,76.71999979
ROBERTSON-TN,106.07999992
RUTHERFORD-TN,100.6099999
SCOTT-TN,148.76999998
SEQUATCHIE-TN,99.869999886
SEVIER-TN,71.769999981
SHELBY-TN,63.919999957
SMITH-TN,126.53999996
STEWART-TN,118.2099998
SULLIVAN-TN,91.00999999
SUMNER-TN,93.46999979
TIPTON-TN,106.87999988
TROUSDALE-TN,163.47999954
UNICOI-TN,116.25999999
UNION-TN,81.289999962
VAN BUREN-TN,184.10999966
WARREN-TN,114.86999989
WASHINGTON-TN,95.229999781
WAYNE-TN,166.72999954
WEAKLEY-TN,123.3599999
WHITE-TN,102.6099999
WILLIAMSON-TN,63.519999981
WILSON-TN,90.399999857
ANDERSON-TX,81.809999943
ANDREWS-TX,104.31999993
ANGELINA-TX,98.809999943
ARANSAS-TX,70.019999981
ARCHER-TX,109.56999993
ARMSTRONG-TX,""
ATASCOSA-TX,101.68999982
AUSTIN-TX,73.429999828
BAILEY-TX,145.43999958
BANDERA-TX,77.119999886
BASTROP-TX,88.189999819
BAYLOR-TX,186.64999962
BEE-TX,122.0999999
BELL-TX,61.819999933
BEXAR-TX,58.909999967
BLANCO-TX,62.319999933
BORDEN-TX,""
BOSQUE-TX,96.839999914
BOWIE-TX,69.479999781
BRAZORIA-TX,77.96999979
BRAZOS-TX,70.299999952
BREWSTER-TX,105.72999978
BRISCOE-TX,""
BROOKS-TX,165.22999954
BROWN-TX,112.94999981
BURLESON-TX,98.199999809
BURNET-TX,87.289999962
CALDWELL-TX,142.05999994
CALHOUN-TX,111.93999982
CALLAHAN-TX,70.729999781
CAMERON-TX,84.109999895
CAMP-TX,107.37999988
CARSON-TX,59.149999976
CASS-TX,115.19999981
CASTRO-TX,121.58999991
CHAMBERS-TX,157.73999977
CHEROKEE-TX,100.41999984
CHILDRESS-TX,122.93999982
CLAY-TX,141.81999969
COCHRAN-TX,82.2099998
COKE-TX,78.179999828
COLEMAN-TX,80.2099998
COLLIN-TX,65.099999905
COLLINGSWORTH-TX,177.15999985
COLORADO-TX,104.75999999
COMAL-TX,58.679999948
COMANCHE-TX,108.90999985
CONCHO-TX,104.26999998
COOKE-TX,93.00999999
CORYELL-TX,95.979999781
COTTLE-TX,""
CRANE-TX,174.13999987
CROCKETT-TX,91.979999781
CROSBY-TX,115.37999988
CULBERSON-TX,""
DALLAM-TX,""
DALLAS-TX,60.589999914
DAWSON-TX,92.549999952
DEAF SMITH-TX,58.48999989
DELTA-TX,115.44999981
DENTON-TX,81.50999999
DEWITT-TX,131.72999954
DICKENS-TX,150.97999954
DIMMIT-TX,177.26999998
DONLEY-TX,60.75
DUVAL-TX,150.82999992
EASTLAND-TX,146.54999971
ECTOR-TX,96.319999933
EDWARDS-TX,""
ELLIS-TX,79.659999847
EL PASO-TX,57.869999886
ERATH-TX,87.00999999
FALLS-TX,96.839999914
FANNIN-TX,95.049999952
FAYETTE-TX,82.939999819
FISHER-TX,86.019999981
FLOYD-TX,147.23999977
FOARD-TX,""
FORT BEND-TX,64.00999999
FRANKLIN-TX,174.95999956
FREESTONE-TX,115.23999977
FRIO-TX,139.85999966
GAINES-TX,116.57999992
GALVESTON-TX,76.309999943
GARZA-TX,133.88999987
GILLESPIE-TX,41.839999914
GLASSCOCK-TX,""
GOLIAD-TX,103.33999991
GONZALES-TX,104.50999999
GRAY-TX,88.049999952
GRAYSON-TX,76.179999828
GREGG-TX,73.00999999
GRIMES-TX,88.769999981
GUADALUPE-TX,73.149999857
HALE-TX,94.489999771
HALL-TX,129.02999973
HAMILTON-TX,213.70999956
HANSFORD-TX,126.26999998
HARDEMAN-TX,148.93999958
HARDIN-TX,90.879999876
HARRIS-TX,63.409999967
HARRISON-TX,78.169999838
HARTLEY-TX,102.57999992
HASKELL-TX,102.02999997
HAYS-TX,63.9799999
HEMPHILL-TX,92.4599998
HENDERSON-TX,106.51999998
HIDALGO-TX,84.839999914
HILL-TX,98.269999981
HOCKLEY-TX,84
HOOD-TX,61
HOPKINS-TX,77.9599998
HOUSTON-TX,119.39999986
HOWARD-TX,112.26999998
HUDSPETH-TX,""
HUNT-TX,90.609999895
HUTCHINSON-TX,77.449999809
IRION-TX,""
JACK-TX,175.57999992
JACKSON-TX,132.35999966
JASPER-TX,85.019999981
JEFF DAVIS-TX,""
JEFFERSON-TX,80.329999924
JIM HOGG-TX,124.63999987
JIM WELLS-TX,124.57999992
JOHNSON-TX,98.21999979
JONES-TX,155.62999964
KARNES-TX,115.3599999
KAUFMAN-TX,91.579999924
KENDALL-TX,44.969999909
KENEDY-TX,""
KENT-TX,""
KERR-TX,59.399999976
KIMBLE-TX,109.01999998
KING-TX,""
KINNEY-TX,97.949999809
KLEBERG-TX,153.32999992
KNOX-TX,114.47999978
LAMAR-TX,99.579999924
LAMB-TX,109.42999983
LAMPASAS-TX,121.43999982
LA SALLE-TX,167.15999985
LAVACA-TX,113.08999991
LEE-TX,82.769999981
LEON-TX,88.2099998
LIBERTY-TX,123.8499999
LIMESTONE-TX,137.70999956
LIPSCOMB-TX,88.479999781
LIVE OAK-TX,85.869999886
LLANO-TX,72
LOVING-TX,""
LUBBOCK-TX,78.579999924
LYNN-TX,113.67999983
MCCULLOCH-TX,111.4599998
MCLENNAN-TX,56.049999952
MCMULLEN-TX,""
MADISON-TX,101.50999999
MARION-TX,100.66999984
MARTIN-TX,67.50999999
MASON-TX,72.279999971
MATAGORDA-TX,91.439999819
MAVERICK-TX,132.61999989
MEDINA-TX,86.639999866
MENARD-TX,81.389999866
MIDLAND-TX,50.7299999
MILAM-TX,88.029999971
MILLS-TX,120.66999984
MITCHELL-TX,177.52999973
MONTAGUE-TX,140.88999987
MONTGOMERY-TX,81.079999924
MOORE-TX,107.73999977
MORRIS-TX,85.349999905
MOTLEY-TX,""
NACOGDOCHES-TX,109.32999992
NAVARRO-TX,101.26999998
NEWTON-TX,95.939999819
NOLAN-TX,129.83999968
NUECES-TX,78.639999866
OCHILTREE-TX,127.0999999
OLDHAM-TX,""
ORANGE-TX,100.08999991
PALO PINTO-TX,108.83999991
PANOLA-TX,109.44999981
PARKER-TX,82.539999962
PARMER-TX,140.14999962
PECOS-TX,148.18999958
POLK-TX,82.7099998
POTTER-TX,58.179999948
PRESIDIO-TX,70.109999895
RAINS-TX,79.379999876
RANDALL-TX,51.279999971
REAGAN-TX,""
REAL-TX,115.96999979
RED RIVER-TX,186.39999962
REEVES-TX,126.4599998
REFUGIO-TX,92.979999781
ROBERTS-TX,""
ROBERTSON-TX,108.63999987
ROCKWALL-TX,74.569999933
RUNNELS-TX,119.77999997
RUSK-TX,109
SABINE-TX,101.58999991
SAN AUGUSTINE-TX,117.29999995
SAN JACINTO-TX,143.83999968
SAN PATRICIO-TX,97.989999771
SAN SABA-TX,87.039999962
SCHLEICHER-TX,""
SCURRY-TX,108.52999997
SHACKELFORD-TX,97.649999857
SHELBY-TX,115.91999984
SHERMAN-TX,78.099999905
SMITH-TX,64.079999924
SOMERVELL-TX,101.83999991
STARR-TX,148.76999998
STEPHENS-TX,165.93999958
STERLING-TX,""
STONEWALL-TX,""
SUTTON-TX,153.73999977
SWISHER-TX,88.989999771
TARRANT-TX,68.689999819
TAYLOR-TX,60.279999971
TERRELL-TX,""
TERRY-TX,140.42999983
THROCKMORTON-TX,""
TITUS-TX,109.7099998
TOM GREEN-TX,72.659999847
TRAVIS-TX,59.179999948
TRINITY-TX,129.22999954
TYLER-TX,114.54999995
UPSHUR-TX,98.689999819
UPTON-TX,106.1099999
UVALDE-TX,100.83999991
VAL VERDE-TX,74.25999999
VAN ZANDT-TX,92.159999847
VICTORIA-TX,107.06999993
WALKER-TX,94.309999943
WALLER-TX,102.83999991
WARD-TX,82.449999809
WASHINGTON-TX,56.7299999
WEBB-TX,93.119999886
WHARTON-TX,80.179999828
WHEELER-TX,144.36999989
WICHITA-TX,72.549999952
WILBARGER-TX,67.659999847
WILLACY-TX,98.589999914
WILLIAMSON-TX,55.369999886
WILSON-TX,82.949999809
WINKLER-TX,116.14999986
WISE-TX,92.119999886
WOOD-TX,89.069999933
YOAKUM-TX,98.729999781
YOUNG-TX,122.00999999
ZAPATA-TX,128.08999968
ZAVALA-TX,131.01999998
BEAVER-UT,127.12999988
BOX ELDER-UT,35.069999933
CACHE-UT,30.73999995
CARBON-UT,59.679999948
DAGGETT-UT,""
DAVIS-UT,36.689999938
DUCHESNE-UT,76.149999857
EMERY-UT,48.679999948
GARFIELD-UT,96.179999828
GRAND-UT,61.559999943
IRON-UT,55.619999886
JUAB-UT,116.08999991
KANE-UT,58.719999909
MILLARD-UT,50.699999928
MORGAN-UT,""
PIUTE-UT,""
RICH-UT,""
SALT LAKE-UT,37.269999981
SAN JUAN-UT,107.83999991
SANPETE-UT,67.75
SEVIER-UT,62.559999943
SUMMIT-UT,39.819999933
TOOELE-UT,64.299999952
UINTAH-UT,57.669999957
UTAH-UT,37.369999886
WASATCH-UT,43.73999989
WASHINGTON-UT,34.219999909
WAYNE-UT,""
WEBER-UT,33.569999933
ADDISON-VT,61.439999938
BENNINGTON-VT,83.919999838
CALEDONIA-VT,57.199999928
CHITTENDEN-VT,45.359999895
ESSEX-VT,77.299999952
FRANKLIN-VT,64.00999999
GRAND ISLE-VT,47.519999981
LAMOILLE-VT,71.25999999
ORANGE-VT,64.00999999
ORLEANS-VT,56.969999909
RUTLAND-VT,64.539999962
WASHINGTON-VT,54.609999895
WINDHAM-VT,58.299999952
WINDSOR-VT,60.5
ACCOMACK-VA,69.619999886
ALBEMARLE-VA,53.069999933
ALLEGHANY-VA,118.76999998
AMELIA-VA,66.809999943
AMHERST-VA,72.539999962
APPOMATTOX-VA,89.389999866
ARLINGTON-VA,39.039999962
AUGUSTA-VA,62.409999967
BATH-VA,128.79999971
BEDFORD-VA,46.929999948
BLAND-VA,83.939999819
BOTETOURT-VA,60.25
BRUNSWICK-VA,91.159999847
BUCHANAN-VA,151.20999956
BUCKINGHAM-VA,81.099999905
CAMPBELL-VA,75.139999866
CAROLINE-VA,71.50999999
CARROLL-VA,78.169999838
CHARLES CITY-VA,48.839999914
CHARLOTTE-VA,47.839999914
CHESTERFIELD-VA,50.799999952
CLARKE-VA,93.549999952
CRAIG-VA,96.609999895
CULPEPER-VA,78.779999971
CUMBERLAND-VA,81.069999933
DICKENSON-VA,129.23999977
DINWIDDIE-VA,83.659999847
ESSEX-VA,74.379999876
FAIRFAX-VA,40.2299999
FAUQUIER-VA,81.599999905
FLOYD-VA,66.029999971
FLUVANNA-VA,55.839999914
FRANKLIN-VA,66.579999924
FREDERICK-VA,90.039999962
GILES-VA,85.669999838
GLOUCESTER-VA,63.569999933
GOOCHLAND-VA,50.329999924
GRAYSON-VA,103.97999978
GREENE-VA,88.159999847
GREENSVILLE-VA,148.61999989
HALIFAX-VA,61.089999914
HANOVER-VA,43.98999989
HENRICO-VA,49.23999989
HENRY-VA,90.25
HIGHLAND-VA,84.889999866
ISLE OF WIGHT-VA,59.299999952
JAMES CITY-VA,53.709999919
KING AND QUEEN-VA,79.169999838
KING GEORGE-VA,65.75
KING WILLIAM-VA,80.049999952
LANCASTER-VA,30.599999964
LEE-VA,174.90999985
LOUDOUN-VA,56.099999905
LOUISA-VA,64.819999933
